[2018-11-24 02:47:37] trace  /app/index.php?i=1&c=entry&m=ewei_shopv2&do=mobile&r=seckill.get_goods&mid=2188&taskid=1&roomid=1&timeid=1&_=1542998887555 0={id=1; goodsid=211; price=1; title=Drypers Wee Wee Dry - Size S (22 Pcs); thumb=http://ydd.gzchujiao.com/attachment/images/1/2018/11/p2ppQXYANPU8p71cQuyG7r2GMm1CQA.png; thumb_url=a:0:{}; hasoption=0; marketprice=15.59; productprice=0; commission1=0.00; commission2=0.00; commission3=0.00; total=10; count=0; percent=0; }; 1={id=2; goodsid=210; price=1; title=Drypers Baby Bath (750ml); thumb=http://ydd.gzchujiao.com/attachment/images/1/2018/11/XY2y2Y2v2BKph0BbsKK2ysVsNkpcvv.png; thumb_url=a:0:{}; hasoption=0; marketprice=12.55; productprice=0; commission1=0.00; commission2=0.00; commission3=0.00; total=10; count=0; percent=0; }; 
[2018-11-24 02:47:38] trace  /app/index.php?i=1&c=entry&m=ewei_shopv2&do=mobile&r=seckill.get_goods&mid=2188&taskid=1&roomid=1&timeid=1&_=1542998888404 0={id=1; goodsid=211; price=1; title=Drypers Wee Wee Dry - Size S (22 Pcs); thumb=http://ydd.gzchujiao.com/attachment/images/1/2018/11/p2ppQXYANPU8p71cQuyG7r2GMm1CQA.png; thumb_url=a:0:{}; hasoption=0; marketprice=15.59; productprice=0; commission1=0.00; commission2=0.00; commission3=0.00; total=10; count=0; percent=0; }; 1={id=2; goodsid=210; price=1; title=Drypers Baby Bath (750ml); thumb=http://ydd.gzchujiao.com/attachment/images/1/2018/11/XY2y2Y2v2BKph0BbsKK2ysVsNkpcvv.png; thumb_url=a:0:{}; hasoption=0; marketprice=12.55; productprice=0; commission1=0.00; commission2=0.00; commission3=0.00; total=10; count=0; percent=0; }; 
[2018-11-24 02:47:38] trace  /app/index.php?i=1&c=entry&m=ewei_shopv2&do=mobile&r=seckill.get_goods&mid=2188&taskid=1&roomid=1&timeid=1&_=1542998889148 0={id=1; goodsid=211; price=1; title=Drypers Wee Wee Dry - Size S (22 Pcs); thumb=http://ydd.gzchujiao.com/attachment/images/1/2018/11/p2ppQXYANPU8p71cQuyG7r2GMm1CQA.png; thumb_url=a:0:{}; hasoption=0; marketprice=15.59; productprice=0; commission1=0.00; commission2=0.00; commission3=0.00; total=10; count=0; percent=0; }; 1={id=2; goodsid=210; price=1; title=Drypers Baby Bath (750ml); thumb=http://ydd.gzchujiao.com/attachment/images/1/2018/11/XY2y2Y2v2BKph0BbsKK2ysVsNkpcvv.png; thumb_url=a:0:{}; hasoption=0; marketprice=12.55; productprice=0; commission1=0.00; commission2=0.00; commission3=0.00; total=10; count=0; percent=0; }; 
[2018-11-24 02:47:40] trace  /app/index.php?i=1&c=entry&m=ewei_shopv2&do=mobile&r=seckill.get_goods&mid=2188&taskid=1&roomid=1&timeid=1&_=1542998890214 0={id=1; goodsid=211; price=1; title=Drypers Wee Wee Dry - Size S (22 Pcs); thumb=http://ydd.gzchujiao.com/attachment/images/1/2018/11/p2ppQXYANPU8p71cQuyG7r2GMm1CQA.png; thumb_url=a:0:{}; hasoption=0; marketprice=15.59; productprice=0; commission1=0.00; commission2=0.00; commission3=0.00; total=10; count=0; percent=0; }; 1={id=2; goodsid=210; price=1; title=Drypers Baby Bath (750ml); thumb=http://ydd.gzchujiao.com/attachment/images/1/2018/11/XY2y2Y2v2BKph0BbsKK2ysVsNkpcvv.png; thumb_url=a:0:{}; hasoption=0; marketprice=12.55; productprice=0; commission1=0.00; commission2=0.00; commission3=0.00; total=10; count=0; percent=0; }; 
[2018-11-24 02:47:46] trace  /app/index.php?i=1&c=entry&m=ewei_shopv2&do=mobile&r=seckill.get_goods&mid=2188&taskid=1&roomid=1&timeid=1&_=1542998896327 0={id=1; goodsid=211; price=1; title=Drypers Wee Wee Dry - Size S (22 Pcs); thumb=http://ydd.gzchujiao.com/attachment/images/1/2018/11/p2ppQXYANPU8p71cQuyG7r2GMm1CQA.png; thumb_url=a:0:{}; hasoption=0; marketprice=15.59; productprice=0; commission1=0.00; commission2=0.00; commission3=0.00; total=10; count=0; percent=0; }; 1={id=2; goodsid=210; price=1; title=Drypers Baby Bath (750ml); thumb=http://ydd.gzchujiao.com/attachment/images/1/2018/11/XY2y2Y2v2BKph0BbsKK2ysVsNkpcvv.png; thumb_url=a:0:{}; hasoption=0; marketprice=12.55; productprice=0; commission1=0.00; commission2=0.00; commission3=0.00; total=10; count=0; percent=0; }; 
[2018-11-24 02:47:47] trace  /app/index.php?i=1&c=entry&m=ewei_shopv2&do=mobile&r=seckill.get_goods&mid=2188&taskid=1&roomid=1&timeid=1&_=1542998897334 0={id=1; goodsid=211; price=1; title=Drypers Wee Wee Dry - Size S (22 Pcs); thumb=http://ydd.gzchujiao.com/attachment/images/1/2018/11/p2ppQXYANPU8p71cQuyG7r2GMm1CQA.png; thumb_url=a:0:{}; hasoption=0; marketprice=15.59; productprice=0; commission1=0.00; commission2=0.00; commission3=0.00; total=10; count=0; percent=0; }; 1={id=2; goodsid=210; price=1; title=Drypers Baby Bath (750ml); thumb=http://ydd.gzchujiao.com/attachment/images/1/2018/11/XY2y2Y2v2BKph0BbsKK2ysVsNkpcvv.png; thumb_url=a:0:{}; hasoption=0; marketprice=12.55; productprice=0; commission1=0.00; commission2=0.00; commission3=0.00; total=10; count=0; percent=0; }; 
[2018-11-24 02:47:47] trace  /app/index.php?i=1&c=entry&m=ewei_shopv2&do=mobile&r=seckill.get_goods&mid=2188&taskid=1&roomid=1&timeid=1&_=1542998898092 0={id=1; goodsid=211; price=1; title=Drypers Wee Wee Dry - Size S (22 Pcs); thumb=http://ydd.gzchujiao.com/attachment/images/1/2018/11/p2ppQXYANPU8p71cQuyG7r2GMm1CQA.png; thumb_url=a:0:{}; hasoption=0; marketprice=15.59; productprice=0; commission1=0.00; commission2=0.00; commission3=0.00; total=10; count=0; percent=0; }; 1={id=2; goodsid=210; price=1; title=Drypers Baby Bath (750ml); thumb=http://ydd.gzchujiao.com/attachment/images/1/2018/11/XY2y2Y2v2BKph0BbsKK2ysVsNkpcvv.png; thumb_url=a:0:{}; hasoption=0; marketprice=12.55; productprice=0; commission1=0.00; commission2=0.00; commission3=0.00; total=10; count=0; percent=0; }; 
[2018-11-24 02:47:48] trace  /app/index.php?i=1&c=entry&m=ewei_shopv2&do=mobile&r=seckill.get_goods&mid=2188&taskid=1&roomid=1&timeid=1&_=1542998898848 0={id=1; goodsid=211; price=1; title=Drypers Wee Wee Dry - Size S (22 Pcs); thumb=http://ydd.gzchujiao.com/attachment/images/1/2018/11/p2ppQXYANPU8p71cQuyG7r2GMm1CQA.png; thumb_url=a:0:{}; hasoption=0; marketprice=15.59; productprice=0; commission1=0.00; commission2=0.00; commission3=0.00; total=10; count=0; percent=0; }; 1={id=2; goodsid=210; price=1; title=Drypers Baby Bath (750ml); thumb=http://ydd.gzchujiao.com/attachment/images/1/2018/11/XY2y2Y2v2BKph0BbsKK2ysVsNkpcvv.png; thumb_url=a:0:{}; hasoption=0; marketprice=12.55; productprice=0; commission1=0.00; commission2=0.00; commission3=0.00; total=10; count=0; percent=0; }; 
[2018-11-24 02:47:49] trace  /app/index.php?i=1&c=entry&m=ewei_shopv2&do=mobile&r=seckill.get_goods&mid=2188&taskid=1&roomid=1&timeid=1&_=1542998899711 0={id=1; goodsid=211; price=1; title=Drypers Wee Wee Dry - Size S (22 Pcs); thumb=http://ydd.gzchujiao.com/attachment/images/1/2018/11/p2ppQXYANPU8p71cQuyG7r2GMm1CQA.png; thumb_url=a:0:{}; hasoption=0; marketprice=15.59; productprice=0; commission1=0.00; commission2=0.00; commission3=0.00; total=10; count=0; percent=0; }; 1={id=2; goodsid=210; price=1; title=Drypers Baby Bath (750ml); thumb=http://ydd.gzchujiao.com/attachment/images/1/2018/11/XY2y2Y2v2BKph0BbsKK2ysVsNkpcvv.png; thumb_url=a:0:{}; hasoption=0; marketprice=12.55; productprice=0; commission1=0.00; commission2=0.00; commission3=0.00; total=10; count=0; percent=0; }; 
[2018-11-24 02:47:50] trace  /app/index.php?i=1&c=entry&m=ewei_shopv2&do=mobile&r=seckill.get_goods&mid=2188&taskid=1&roomid=1&timeid=1&_=1542998900554 0={id=1; goodsid=211; price=1; title=Drypers Wee Wee Dry - Size S (22 Pcs); thumb=http://ydd.gzchujiao.com/attachment/images/1/2018/11/p2ppQXYANPU8p71cQuyG7r2GMm1CQA.png; thumb_url=a:0:{}; hasoption=0; marketprice=15.59; productprice=0; commission1=0.00; commission2=0.00; commission3=0.00; total=10; count=0; percent=0; }; 1={id=2; goodsid=210; price=1; title=Drypers Baby Bath (750ml); thumb=http://ydd.gzchujiao.com/attachment/images/1/2018/11/XY2y2Y2v2BKph0BbsKK2ysVsNkpcvv.png; thumb_url=a:0:{}; hasoption=0; marketprice=12.55; productprice=0; commission1=0.00; commission2=0.00; commission3=0.00; total=10; count=0; percent=0; }; 
